Date,Year-Month,Final Product Category,Review,spam_label,spam_confidence,detected_lang,is_english,has_justification,review_weight
01/02/2024,01/02/2024,Gas Products,"PLEASE  .... do not be bullied into getting a new boiler through them. I had an engineer come out for a service,  he claimed I had a gas leak and switched off my gas, I couldn't not have a boiler because if my 85 year old mom with me, I panicked,  they said they could fit one next day, made me pay in full only to discover they lied, there was nothing wrong with my gas or boiler and its still going strong!!! They charged me £250 to cancel it!!!!!!! Don't waste your money on insurance for your boiler,  rather get a gas engineer out to service it and if needed, repair... Will be a whole lot cheaper and sound!Reply: Your complaints team has already looked at it and deemed it ok... which is why I want everyone to know what you do!!!!",LABEL_0,0.935,en,True,True,1.0
01/02/2024,01/02/2024,Plumbing & Drains,"Absolute cowboys. Engineer arrived to replace stopcock and fix boiler, I knew within 5 minutes he wasn't going to do either. Tried to blame stopcock for the reason the boiler wasn't working and said I wasn't covered for the stopcock so someone from the office would call. Complete fabrication as they tried to fix the stopcock before and obviously failed. Packed his tools up and left, big pool of water under the sink,  stopcock in bits and no working plumbing in the house whatsoever plus bits of the boiler on my worktop. What a bunch of jokers, cancelled cover and got proper Engineers put who fixed issue no problem. Avoid these losers.",LABEL_0,0.926,en,True,True,1.0
01/02/2024,01/02/2024,Unknown,Good service,LABEL_0,0.903,en,True,False,0.9
01/02/2024,01/02/2024,Gas Products,"Sean was the engineer that serviced our boiler, very polite and respectful",LABEL_0,0.937,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,"Very friendly, helpful and knowledgeable.",LABEL_0,0.937,en,True,False,0.9
01/02/2024,01/02/2024,Gas Products,A very knowledgeable and experienced engineer and very polite too.,LABEL_0,0.938,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,5plus5 for this brilliant engineer. 👏,LABEL_0,0.915,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,Great service and problem dealt with very quickly.,LABEL_0,0.938,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,Excellent service,LABEL_0,0.837,ca,False,False,0.45
01/02/2024,01/02/2024,Gas Products,Engineer arrived promptly following a phone call. He advised the time to complete the boiler service and he finished in time. He was very courteous.,LABEL_0,0.935,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,I am very happy with service provided and do recommend for my friends and family.,LABEL_0,0.937,en,True,False,0.9
01/02/2024,01/02/2024,Gas Products,"Yes the Service engineer arrived when he said he would , He was very pleasant, helpful and Knowledgeable, I would like him to come next year.",LABEL_0,0.937,en,True,False,0.9
01/02/2024,01/02/2024,Gas Products,"I have had the same engineer (Rashid) come out to me 3 times over the past year or so to Hackney and he is exceptional every time. He is knowledgeable, trustworthy, efficient and does a 10/10 job every time. I can't recommend him enough, what an asset to your company. Thank you again.",LABEL_0,0.936,en,True,False,0.9
01/02/2024,01/02/2024,Gas Products,"Max was pleasant, professional and he serviced my boiler.  He gave notice of his arrival, thank you Max.",LABEL_0,0.937,en,True,False,0.9
01/02/2024,01/02/2024,Gas Products,"We were especially pleased that the engineer was able to make our radiator work by bleeding it . That's all it needed doing . We had previously been told by another company, that the whole system needed cleaning, which was rubbish.",LABEL_0,0.934,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,..........,LABEL_0,0.934,unknown,False,False,0.45
01/02/2024,01/02/2024,Unknown,Great service and customer care.,LABEL_0,0.931,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,Very polite work was very good,LABEL_0,0.938,af,False,False,0.45
01/02/2024,01/02/2024,Gas Products,The engineer was thorough and very helpful dealing with my questions and requests.,LABEL_0,0.938,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,Jamie was excellent.,LABEL_0,0.937,en,True,False,0.9
01/02/2024,01/02/2024,Gas Products,We have our boiler serviced regularly through 24/7Helpful to make the booking (they usually remind us and book us in at the same time each year)Engineer was really friendly and helpful.The service was done efficiently and without any hassle or mess.Friendly young man and grateful for a prompt service.,LABEL_0,0.864,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,It was very easy to set up the policy online. Everything was well explained and straightforward,LABEL_0,0.936,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,Very easy to sign up.,LABEL_0,0.939,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,Quick and easy to set up.,LABEL_0,0.939,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,Clear distcription of what I will recieve for contract,LABEL_0,0.936,en,True,False,0.9
01/02/2024,01/02/2024,Gas Products,Andrew was polite and friendly fixed are boiler professionally,LABEL_0,0.934,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,"Very fast response to my call,polite manner and very helpful.Price very competitive with a reasonable excess, all in all a good quality call.",LABEL_0,0.935,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,Easy to navigate,LABEL_0,0.936,tl,False,False,0.45
01/02/2024,01/02/2024,Unknown,The man that came to fix the problem was very professional and explain to me what he was doing very helpful,LABEL_0,0.937,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,Good Experience- much cheaper than British Gas,LABEL_0,0.931,en,True,False,0.9
01/02/2024,01/02/2024,Gas Products,The engineer was very professional and knew exactly the root cause of my boiler that made the blowing noise. He got the part replaced and did the job quickly. I would have appreciated it if the engineer had explained in more detail the root cause of the issue.,LABEL_0,0.932,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,24/7 call you while you are still in your cooling off period and ask if you are happy with the service. I responded saying I haven’t used the service. They then pressure you into leaving a trust pilot review while they wait on the phone to check you have done it. Once the policy is out of the cooling off period and you try to make a claim they tell you it is an existing fault and refuse to process the claim leaving you to pay for a policy that is worthless for a fault that was not existing before. The app is terrible to navigate so you are better of just calling them directly.,LABEL_0,0.929,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,Thank you to Shekeel. He was very helpful and explained everything very well. Very professional.,LABEL_0,0.938,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,It was easy and simple to complete the transaction. The agent was polite and helpful.,LABEL_0,0.937,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,He was very efficient with his work.,LABEL_0,0.937,en,True,False,0.9
01/02/2024,01/02/2024,Gas Products,"I was waiting for a part to be fitted to my boiler which the engineer delivered and fitted, then found another part was needed, the engineer located the part which was a forty minute drive to collect then return and fit which cured the fault, the engineer was very helpful and courteous.",LABEL_0,0.926,en,True,False,0.9
01/02/2024,01/02/2024,Unknown,"Very quick, easy and efficient",LABEL_0,0.937,en,True,False,0.9
02/02/2024,01/02/2024,Unknown,No problems found  !,LABEL_0,0.937,en,True,False,0.9
02/02/2024,01/02/2024,Gas Products,"Terrible service from start to finish! Do not use!!Stared with a small leak… engineer was not interested in the leak and decided to say it was something else even though I had a video of the Leak that he didn’t want to see! Left the property to the small leak turning into a big leak and cause the boiler to stop working!! This then turned into having no hot water or heating in freezing cold conditions to them sending another engineer out who confirmed that the fault was due to the leak not being fixed the first time. He then made a phone call and was told to leave the property and not fix the problem because it was going to cost £250!! Customer service not interested leaving me without water or heating with a small child for days!! No options given just a straight no but they will sell me a new boiler sorry but I don’t think so!!! I got a second opinion and they also confirmed my boiler was now not working due to the leak not being fixed!!! 24/7 this is not the end!! You had no compassion, no apology and you just didn’t care or even try to help.  Basically they didn’t want to fix it because they wanted to sell a new boiler. AVOID THIS COMPANY IF ITS NOT A CHEAP FIX THEY WILL NOT DO IT!!",LABEL_0,0.9,en,True,True,1.0
02/02/2024,01/02/2024,Unknown,Excellent service quick response,LABEL_0,0.86,fr,False,False,0.45
02/02/2024,01/02/2024,Gas Products,Dealing with an engineer who did his job very professionally. Well done sam,LABEL_0,0.937,en,True,False,0.9
02/02/2024,01/02/2024,Gas Products,Very polite and courteous on the phone. They keep you up-to-date with emails. Engineers arrive when anticipated getting you a call before they come. All seems good.,LABEL_0,0.936,en,True,False,0.9
02/02/2024,01/02/2024,Unknown,Appointment cancellation still waiting for the item I bought 2month ago.,LABEL_0,0.935,en,True,False,0.9
02/02/2024,01/02/2024,Gas Products,"The engineer was professional, friendly and fixed the issue leaving the place tidy.",LABEL_0,0.937,en,True,False,0.9
02/02/2024,01/02/2024,Gas Products,WYN was very friendly and good mannered engineer. He knew what had to be done and explained what he was doing. Which made it interesting. Send him back to me any time. Keep up the good work.,LABEL_0,0.937,en,True,False,0.9
02/02/2024,01/02/2024,Gas Products,"I have recently had a new Ideal Logic boiler installed and had a few issues which I was unclear about, however a visit from Liam the engineer reassured me regarding my concerns. He was very polite and helpful.",LABEL_0,0.935,en,True,False,0.9
02/02/2024,01/02/2024,Plumbing & Drains,"Came out the next day after leaks being reported , had to have a recall on one job but came out within 36hrs to fix the issue",LABEL_0,0.914,en,True,False,0.9
02/02/2024,01/02/2024,Gas Products,Boiler service done thoroughly and cleanly,LABEL_0,0.928,en,True,False,0.9
02/02/2024,01/02/2024,Unknown,Very good service from the engineer.,LABEL_0,0.936,en,True,False,0.9
02/02/2024,01/02/2024,Unknown,Good service,LABEL_0,0.903,en,True,False,0.9
02/02/2024,01/02/2024,Unknown,"Professional, respectful, polite person",LABEL_0,0.936,en,True,False,0.9
02/02/2024,01/02/2024,Unknown,Great service. Thank you. Quick.,LABEL_0,0.937,en,True,False,0.9
02/02/2024,01/02/2024,Gas Products,"The engineer called when he was leaving his last appointment with an eta; when he arrived he introduced himself, put his shoe protector on, and just got on with his job. He was polite and courteous.Recomended",LABEL_0,0.933,en,True,False,0.9
02/02/2024,01/02/2024,Gas Products,"The engineer called when he was finishing his last call with an eta; when he arrived, he introduced himself, put on his shoe protectors and got on with his job.Polite and courteous.Recommended.",LABEL_0,0.935,en,True,False,0.9
02/02/2024,01/02/2024,Gas Products,Very professional and gave time of visit which was helpful..polite and friendly engineer who explained what he was doing.,LABEL_0,0.937,en,True,False,0.9
02/02/2024,01/02/2024,Unknown,Easy to process,LABEL_0,0.936,en,True,False,0.9
02/02/2024,01/02/2024,Gas Products,"Very efficient, quick to repair boiler and a pleasant individual who demonstrated the fault that had occurred.",LABEL_0,0.933,en,True,False,0.9
02/02/2024,01/02/2024,Unknown,Very easy to get in,LABEL_0,0.938,af,False,False,0.45
02/02/2024,01/02/2024,Unknown,Very helpful even received a discount code,LABEL_0,0.931,en,True,False,0.9
02/02/2024,01/02/2024,Unknown,Was detailed in explaining the package options and deal and patient with the questions put forward.,LABEL_0,0.923,en,True,False,0.9
02/02/2024,01/02/2024,Unknown,"Friendly staff, understood what I wanted at a good price",LABEL_0,0.938,en,True,False,0.9
02/02/2024,01/02/2024,Unknown,Easy to deal with. Good customer service.,LABEL_0,0.93,en,True,False,0.9
02/02/2024,01/02/2024,Unknown,"Really efficient but friendly too, great company and excellent engineer.",LABEL_0,0.936,en,True,False,0.9
02/02/2024,01/02/2024,Gas Products,Great timekeeping and really efficient with both the radiator repair and boiler service. Thank you,LABEL_0,0.923,en,True,False,0.9
02/02/2024,01/02/2024,Unknown,Misleading,LABEL_0,0.918,en,True,False,0.9
02/02/2024,01/02/2024,Unknown,Great service. Can't fault.,LABEL_0,0.937,en,True,False,0.9
03/02/2024,01/02/2024,Unknown,Very good engineer Gary,LABEL_0,0.933,af,False,False,0.45
03/02/2024,01/02/2024,Unknown,Easy explanation of service plan,LABEL_0,0.882,en,True,False,0.9
03/02/2024,01/02/2024,Gas Products,The engineer was polite and explained the issue and resolved it.,LABEL_0,0.937,en,True,False,0.9
03/02/2024,01/02/2024,Gas Products,He was very quick and polite witch comes with his experience in fixing boiler’s I hope I get the same engineer next time.,LABEL_0,0.937,en,True,False,0.9
03/02/2024,01/02/2024,Gas Products,"Had a boiler breakdown leading to loss of hot water and heating. Called 247 homerescue as I had purchased their landlord boiler care package. Had to negotiate hard to get someone to visit the same day as they were giving next day appointment. The guy made matters worse by fixing the wrong thing and went back. Boiler was still not working and had to ask them to send back someone again. again 24 hour delay in sending someone and yet the issue isn't resolved. still waiting for a fix and my tenants are living without heat and hot water. the company said they would reimburse for portable heater but no sight of any reimbursement yet. terrible customer service and technical quality of people sent. Very unhappy with their service. Update as of 14th Feb, still having isssues with this company. they are now avoiding fixing my boiler and has picked up different clauses from the insurance document to deny any further claim. I will appeal now with ombudsman service.",LABEL_0,0.872,en,True,True,1.0
03/02/2024,01/02/2024,Unknown,friendly and professional service,LABEL_0,0.876,en,True,False,0.9
03/02/2024,01/02/2024,Gas Products,"My sister in law attended my house when the service was carried out and she gave me positive feedback for the work conducted.I am completely satisfied, however, I am still unable to book a boiler service online in Scotland which is very inconvenient.",LABEL_0,0.909,en,True,False,0.9
03/02/2024,01/02/2024,Unknown,👍👍👍👍👍👍👍👍👍👍,LABEL_0,0.931,unknown,False,False,0.45
03/02/2024,01/02/2024,Unknown,Friendly service and explanation afterwards of the work conducted.,LABEL_0,0.925,en,True,False,0.9
04/02/2024,01/02/2024,Unknown,Straight forward easy to register new policy,LABEL_0,0.923,en,True,False,0.9
04/02/2024,01/02/2024,Unknown,"On time, clean, tidy, polite, knowledgeable",LABEL_0,0.938,en,True,False,0.9
04/02/2024,01/02/2024,Gas Products,The engineer was very knowledgeable. He did a great job,LABEL_0,0.937,en,True,False,0.9
04/02/2024,01/02/2024,Plumbing & Drains,Called 24/7 about radiator leaking plumber came same day really polite and courteous Fixed the radiator really happy with service from 24/7,LABEL_0,0.58,en,True,False,0.9
04/02/2024,01/02/2024,Plumbing & Drains,"Outside tap wouldn't stop gushing water, so rang them for cover. Turned out that taps aren't covered by the policy, but we could pay for someone to come out, so we did.Plumber said that we needed a new outside tap so went away to get one. When he came to tighten it, he snapped the connection at the wall, so had to just cap the pipe and leave it. Their note says ""Travelled to collect bib tap when fitting tap snapped at not even full tightness will need new tap and new wall plate, capped pipe to stop leak so water could go back on."" Offered to repair the damage for £92.12, which I declined.Cancelled the account in November and now they keep texting and emailing me to say that I can come back. No way to stop the texts or the emails - only link in the email reactivated the account!",LABEL_0,0.889,en,True,False,0.9
05/02/2024,01/02/2024,Gas Products,I am very pleased with the engineer. He found what was nearly an impossible problem to see. Solved it. Fingers crossed from now on.,LABEL_0,0.938,en,True,False,0.9
05/02/2024,01/02/2024,Unknown,"James was polite, friendly and knew exactly what he was doing. Brilliant service",LABEL_0,0.937,en,True,False,0.9
05/02/2024,01/02/2024,Unknown,Very good service,LABEL_0,0.924,en,True,False,0.9
05/02/2024,01/02/2024,Gas Products,Excellent service and manner from Engineer,LABEL_0,0.92,en,True,False,0.9
05/02/2024,01/02/2024,Unknown,He was informative and polite,LABEL_0,0.937,en,True,False,0.9
05/02/2024,01/02/2024,Unknown,Great guy .very professional. Was happy to lend a help,LABEL_0,0.938,en,True,False,0.9
05/02/2024,01/02/2024,Unknown,I don't wish to give my personal details every time you CALL ME. I am quite happy to give them if I call you but not when you have called me on my personal number.,LABEL_0,0.938,en,True,False,0.9
05/02/2024,01/02/2024,Gas Products,"The eng was very friendly, did his job perfectly while at the same time answering my question. Hopefully all the future encounters will be the same.",LABEL_0,0.938,en,True,False,0.9
05/02/2024,01/02/2024,Gas Products,"Second year now and boiler service arranged proactively with no input required from me to chase.Engineer very good, polite and left work area clean and tidy",LABEL_0,0.891,en,True,False,0.9
05/02/2024,01/02/2024,Unknown,Very smooth arrangement. Good work.,LABEL_0,0.938,en,True,False,0.9
05/02/2024,01/02/2024,Gas Products,"Shaun Douglas the engineer who completed my boiler service was polite professional and an assett to 24/7, made sure everything was done professionally",LABEL_0,0.909,en,True,False,0.9
05/02/2024,01/02/2024,Gas Products,"Professional, polite and made sure checked every part of the boiler to complete the service",LABEL_0,0.917,en,True,False,0.9
05/02/2024,01/02/2024,Gas Products,"Engineer was fantastic,  very polite,  on time , very helpful and new his job , would recommend this Engineer to all. The down side was the very short notice in advising the Engineer could attend today , only 45min before the Engineer attended  , i also felt he was in to much of a hurry to book the Engineer,",LABEL_0,0.93,en,True,False,0.9
05/02/2024,01/02/2024,Unknown,Easy to use with follow up to check we were happy,LABEL_0,0.937,en,True,False,0.9
05/02/2024,01/02/2024,Gas Products,"Avoid ⛔️⛔️⛔️it’s a cowboy company ⛔️ Purchased a full landlord boiler cover back in November, As I was with another company and they don’t offer a drainage cover with the policy anymore. So I chose this this company little that I know it’s the  worst out of all the other companies.  So I booked a gas safety check and a boiler service for the earliest appointment they could give me which was 10/1/24 which was cancelled  a day before. And was  reschedule for another day which was the 18/jan, I heard nothing from the company for about 10 days kept looking at their app and there’s no paperwork or cp12certificate or  a report from the engineer the only thing it shows job completed so I called the customer service and here where I I realised how bad is this company…. I was told the our engineer attended the job and he refused to carry out the work ⛔️⛔️…. (As he said that the gas meter is too close to the electric switch board) bear in mind this has been the case sines I bought the house (no one has touched the gas meter or moved it and so is the electric) and several  gas safety registered engineers including British Gas have been to service the boiler in the last 8-9 years never been an issue ….. so I asked for the failure report, which it should have been loaded to my account,  they refusing to give me any details for the engineer that attend the job not even his gas safety no . I have been in touch with gas safety themselves and I was advised that he shouldn’t have fail the check and should have flag it as advice. It’s been 3 weeks now since and the company failed to send paperwork. Been in touch with citizens advice and Trading standards to look in to this company and have been in touch with BBC so no one have to go through what I’m going through. So please avoid this company not sure if they use gas registered  engineers ⛔️⛔️⛔️. As I don’t see why they won’t give details.",LABEL_0,0.911,en,True,True,1.0
05/02/2024,01/02/2024,Gas Products,"Be very careful with this Company. I took out there top home care policy covering Boiler, plumbing and electrics. I had a problem which they discovered while doing my service, which was not an existing problem. They told me the  item which was a pressure valve and said it would be £450 to replace and told it was a maintenance problem. What’s the point of having there top of the range cover. When they do not replace the faulty part. They could apply this with any problem that occurs in the future. You have been warned",LABEL_0,0.568,en,True,False,0.9
05/02/2024,01/02/2024,Gas Products,"The 5 stars are for the engineer - not for 247 Home Rescue. I had waited some time for a boiler service and when I rang 247 to ask if they could give me a time for the service call they gave me the service contractors number. I phoned the contractor and was told they had not been informed of the call and were unable to come on the arranged day, They gave me an appointment a couple of days later and the engineer arrived at the given time. He did a very good job and was very polite and respectful. So - the engineers are great but 247 not so much.",LABEL_0,0.927,en,True,False,0.9
05/02/2024,01/02/2024,Unknown,That was good,LABEL_0,0.937,en,True,False,0.9
05/02/2024,01/02/2024,Unknown,"On time, great communication, good service",LABEL_0,0.934,en,True,False,0.9
05/02/2024,01/02/2024,Gas Products,Happy with my boiler service carried out last week.,LABEL_0,0.936,en,True,False,0.9
05/02/2024,01/02/2024,Unknown,The phone line was not good and it was really difficult to hear the person who had called me. I could only just make out what they were saying.,LABEL_0,0.937,en,True,False,0.9
05/02/2024,01/02/2024,Appliance Cover,"Unfortunately we have had 3 issues in the house in the last month. On one of the issues it was dealt with quickly and effectively. However, with the next 2 issues they have given us nothing but difficulties.We have been loyal customers for 5 years and despite this have been told that as our dishwasher (that they are happy to insure) is broken and no longer available they will only give us a voucher that will not cover the entire cost of a new dishwasher.The people we speak to don't understand the policy enough to explain why and just say ""that's what I've been told"". Not good enough.To add to this the customer service with 24/7 (NOT the engineers who come out who are all lovely) is appalling. I've been put on hold then the call fail numerous times, having to call up multiple times a day as they cannot call me back when I've asked for it and a lot of the people not understanding what I am asking. (This has now been going on for 4 weeks).I would have hoped the company would have honoured their policy but they are trying to get out of giving us what we are owed.",LABEL_0,0.933,en,True,True,1.0
05/02/2024,01/02/2024,Unknown,Would be 5 stars but they've cancelled one appointment one week before date so it wasn't emergency,LABEL_0,0.932,en,True,False,0.9
05/02/2024,01/02/2024,Gas Products,Discovered we had no hot water at about 2000 on Sunday night... Engineer was with us and had the issue fixed by 1300 on Monday!!Can say more than that!! Very good service,LABEL_0,0.902,en,True,False,0.9
05/02/2024,01/02/2024,Unknown,Highly satisfied with the service,LABEL_0,0.928,en,True,False,0.9
06/02/2024,01/02/2024,Gas Products,"great service, identified issue quickly and after parts were ordered were fitted in a timely fashion.",LABEL_0,0.887,en,True,False,0.9
06/02/2024,01/02/2024,Gas Products,"Engineer was on time, work was perfect. Really helpful. Can recommend.",LABEL_0,0.937,en,True,False,0.9
06/02/2024,01/02/2024,Unknown,Engineer was excellent 👌,LABEL_0,0.929,en,True,False,0.9
06/02/2024,01/02/2024,Gas Products,"The  engineer  (Ben) did a fantastic  job, I am so much impressed  and satisfied  with the good job  he did, well job done, even I will recommen family  & friends  to  24/7 repair service",LABEL_0,0.882,en,True,False,0.9
06/02/2024,01/02/2024,Gas Products,"What an amazing guy, he was absolutely marvellous.Very down to earth. Explained everything and went over and above to sort the boiler making him late home. He needs a massive bonus. Thank you",LABEL_0,0.937,en,True,False,0.9
06/02/2024,01/02/2024,Unknown,Nigel was very polite and punctual.,LABEL_0,0.937,en,True,False,0.9
06/02/2024,01/02/2024,Gas Products,Quick feedback call after boiler service the previous day. Lady was friendly and answered any questions I had. Questions were easy to answer as the service engineer was very efficient and friendly. Left all areas clean,LABEL_0,0.863,en,True,True,1.0
06/02/2024,01/02/2024,Gas Products,engineer was excellent repairing our boiler quick response to our call,LABEL_0,0.931,en,True,False,0.9
06/02/2024,01/02/2024,Unknown,Thanks great service!,LABEL_0,0.924,en,True,False,0.9
06/02/2024,01/02/2024,Unknown,Except service,LABEL_0,0.91,ro,False,False,0.45
06/02/2024,01/02/2024,Gas Products,"Engineer was great.247 themselves had to rearrange my service a couple of times, so had to wait 2 extra months.",LABEL_0,0.936,en,True,False,0.9
06/02/2024,01/02/2024,Unknown,Very satisfactory,LABEL_0,0.93,en,True,False,0.9
06/02/2024,01/02/2024,Unknown,"Daniel was friendly, efficient and left everything tidy, keep up the good work.",LABEL_0,0.938,en,True,False,0.9
06/02/2024,01/02/2024,Gas Products,Boiler service and CP 12 completed,LABEL_0,0.826,en,True,False,0.9
06/02/2024,01/02/2024,Unknown,Excellent service and friendly staff,LABEL_0,0.89,en,True,False,0.9
06/02/2024,01/02/2024,Gas Products,Knowledgeable engineer with solid advice,LABEL_0,0.933,en,True,False,0.9
06/02/2024,01/02/2024,Unknown,Very easy to use,LABEL_0,0.936,en,True,False,0.9
06/02/2024,01/02/2024,Unknown,Everything was straight forward easy to understand and simple to fill in all the details.,LABEL_0,0.938,en,True,False,0.9
06/02/2024,01/02/2024,Gas Products,Excellent engineer support and great company to deal with,LABEL_0,0.93,en,True,False,0.9
06/02/2024,01/02/2024,Unknown,Pleasant and understanding my needs,LABEL_0,0.937,en,True,False,0.9
06/02/2024,01/02/2024,Gas Products,The service was done quickly a led efficiently and the engineer gave some advice on why out hot water was too hot sometimes. We followed his advice and so far all good.,LABEL_0,0.937,en,True,True,1.0
07/02/2024,01/02/2024,Gas Products,The engineer was punctual and polite but he forgot to bring the inhibitor solution for the central heating system and the carbon monoxide detector. I had already paid £55 in advance for these items to be supplied.,LABEL_1,0.63,en,True,False,0.9
07/02/2024,01/02/2024,Unknown,Excellent service,LABEL_0,0.837,ca,False,False,0.45
07/02/2024,01/02/2024,Unknown,Great and fastest service,LABEL_0,0.916,en,True,False,0.9
07/02/2024,01/02/2024,Gas Products,"Guy came, serviced the boiler and left... Nice! Only poor thing was the notice given by 247 and time taken to book the appointment.",LABEL_0,0.932,en,True,False,0.9
07/02/2024,01/02/2024,Unknown,Efficient and pleasant engineer,LABEL_0,0.928,en,True,False,0.9
07/02/2024,01/02/2024,Gas Products,Daniel was very polite and went out of his way to service my boiler correctly.,LABEL_0,0.937,en,True,False,0.9
07/02/2024,01/02/2024,Unknown,Excellent service. Came on time and sorted it out.,LABEL_0,0.938,en,True,False,0.9
07/02/2024,01/02/2024,Appliance Cover,"Increased from 1 to 3 stars following 'resolution'. I'd still suggest looking elsewhere if you want reliable customer service. We have a 'comprehensive' cover plan with them (appliances, plumbing etc etc) but in the event they cannot fix a fault, they'll eventually force you to accept a derisory Curry's voucher to put towards a replacement. But to make things even worse they won't process that voucher with any urgency, oh no, you have to wait 7-10 days and after repeatably chasing them you get fobbed off with the same stock answer that 'it's with the accounts team' who you cannot possibly speak to. So frustrating. Final Update: After spending a disproportionate amount of my time chasing with multiple calls etc over a 3 1/2 week period, I have finally been sent the £300 Curry's voucher for a £600 appliance. Whilst the time taken to resolve this is not acceptable, or the value you place on my appliance, at least you did send through the voucher so some credit to 247 for that. I tried to encourage a better response by tagging/messaging 24/7 the issue on social media, and their response is to block me. Pathetic.",LABEL_0,0.621,en,True,False,0.9
07/02/2024,01/02/2024,Gas Products,The engineer Brett called yesterday to repair my combo boiler and I am satisfied with the job and the manner of his politeness.,LABEL_0,0.937,en,True,False,0.9
07/02/2024,01/02/2024,Unknown,Very straight forward process,LABEL_0,0.936,en,True,False,0.9
07/02/2024,01/02/2024,Gas Products,"Set up Landlord Boiler cover 5th January. Tried to arrange annual boiler check February, but 247 Homeserve couldn't offer an appointment. I suspect they don't cover the geographical area the property is in. Also inundated with daily sales calls from 247 which was a pain. I'll go back to British Gas who I found more reliable.",LABEL_0,0.934,en,True,False,0.9
07/02/2024,01/02/2024,Unknown,Was very helpful  and explained cover How it works etc,LABEL_0,0.937,en,True,False,0.9
07/02/2024,01/02/2024,Unknown,Very easy to sign up. Nice and quick,LABEL_0,0.938,en,True,False,0.9
07/02/2024,01/02/2024,Unknown,"Sophie was really helpful, friendly and knowledgeable and was the reason I took out the policy",LABEL_0,0.937,en,True,True,1.0
07/02/2024,01/02/2024,Unknown,"everything explained, really good deal, if the service when required is as good then i will be very happy.",LABEL_0,0.938,en,True,True,1.0
07/02/2024,01/02/2024,Gas Products,247rescue were very quick in response they arranged an engineer the next day.Thomas the engineer was very helpful and efficient at his work solved the issue perfectly. Really impressed with his professional approach. Thank you 247 rescue and to Thomas for his extraordinary work,LABEL_0,0.92,en,True,False,0.9
08/02/2024,01/02/2024,Unknown,Lied to about renewal price. Told I would get discount as existing customer. Tried new quote and got it cheaper. Make sure to remove auto renew from your policy! Otherwise this company will inflate the premium the following 12 months.,LABEL_0,0.876,en,True,True,1.0
08/02/2024,01/02/2024,Unknown,Issue was not resolved.,LABEL_0,0.935,en,True,False,0.9
08/02/2024,01/02/2024,Unknown,Hamsa was great . Fixed problem by using online video . Super patient and professional . Saved waiting for callout and an immediate fix . Thanks Hamsa .,LABEL_0,0.918,en,True,False,0.9
08/02/2024,01/02/2024,Gas Products,"Efficient, meticulous and engaging service engineer. Knowledgeable and took time to explain what he was doing and why.",LABEL_0,0.937,en,True,True,1.0
08/02/2024,01/02/2024,Gas Products,"Matt rang us to say he was 20 mins away, but arrived early to do annual service on the boiler.He was polite, friendly and very efficient. He explained everything he’d done and even helped my wife carry bags into the house from the car!",LABEL_0,0.934,en,True,False,0.9
08/02/2024,01/02/2024,Gas Products,The engineer was great.He recognised the problem.He tested different part of the system.He told my wife to mark what related to system.He identified the part motor and replaced it with the spare he had in his van.He also showed me how to protect the pipes from cold,LABEL_0,0.931,en,True,False,0.9
08/02/2024,01/02/2024,Plumbing & Drains,Plumber was very good,LABEL_0,0.936,en,True,False,0.9
08/02/2024,01/02/2024,Unknown,Great service at convenient time and good communication,LABEL_0,0.932,en,True,False,0.9
08/02/2024,01/02/2024,Unknown,"Engineer very helpful, good service",LABEL_0,0.925,en,True,False,0.9
08/02/2024,01/02/2024,Unknown,👍🏻👍🏻👍🏻👍🏻👍🏻wiliams,LABEL_0,0.931,sw,False,False,0.45
08/02/2024,01/02/2024,Gas Products,"We had Nigel, an engineer from 24/7 Home Rescue as our remote control for our boiler was not working properly. He solved the problem finding that the wiring wasn't connected properly and that our heating had been on full since last October when we had the boiler installed. He was very good, friendly and very efficient . We would recommend him again.",LABEL_0,0.935,en,True,True,1.0
08/02/2024,01/02/2024,Unknown,Good service,LABEL_0,0.903,en,True,False,0.9
08/02/2024,01/02/2024,Unknown,Shaun was very good he sorted the problem quickly and explained evey thing to me,LABEL_0,0.938,en,True,False,0.9
08/02/2024,01/02/2024,Gas Products,Problem was sorted out quickly. Engineer was pleasant and helpful.,LABEL_0,0.937,en,True,False,0.9
